date,002А-Купе,005А-СВ,006А-СВ,703Н-СВ,703Н-Сидячий,705Н-Сидячий,707Н-Сидячий,709Н-Сидячий,751А-B1,751А-C2,752А-C2,753А-C2,754А-B2,754А-C2,756А-B2,756А-C2,760А-B2,760А-C1,760А-C2,767А-B2,767А-C1,767А-C2,768А-C2,769А-B2,769А-C1,769А-C2,770А-C2,772А-B2,772А-C2,773А-B2,773А-C1,773А-C2,775А-B2,775А-C1,775А-C2,776А-B1,776А-B2,776А-C1,776А-C2,777А-B2,777А-C1,777А-C2,778А-B2,778А-C2,779А-B1,779А-B2,779А-C1,779А-C2,780А-B2,780А-C2
2021-04-22,0.11924237902294248,0.9000839791703061,0.2757232850605189,0.39903643317307524,0.7537085799245742,0.9363580607351565,0.358506203475905,0.6474818877269513,-2.3686495477043725,0.4526961362214458,0.503939034390588,0.22998664869088384,0.8272433105148795,0.8167933414005891,0.12615679832985216,0.6281516634355154,,-0.43025734418589,1.0807647088677632,0.5083911405348633,0.39962604284778697,0.9905719526287161,-0.4197874097107597,,0.2311113108387813,0.8825057672772882,-0.3206378268147374,0.7158707615050687,0.16567491814945767,1.2761642357395346,0.6069801209036462,0.967341175025414,1.018042225645086,0.4899388026554049,0.9264541721333329,-0.829306943334097,-0.23441909121045978,-0.5817439945792641,0.28796780238879566,1.031860733661202,0.3064156178714523,0.7678611247709155,-1.778239515037507,-1.2077257866785898,0.3072795282840471,0.7567812061635016,0.41521317782640943,0.9332045455228486,-1.3424876872146814,-0.409934835787238
2021-04-23,0.6333454815640145,,-0.9236189450631868,-0.9847171796804425,-0.32157073802218755,-0.6192454683885416,-0.5446956440364554,-0.2155767575364695,0.2228012691480109,0.44325327346267007,-0.13713655171499822,-1.2467257549048487,-0.8538872498444148,-0.17493715594950085,0.22617182733927552,-0.4223177922039247,,,,-0.3598462991128209,-0.521998013904448,-0.04640429873363334,-1.4448093815944993,-0.3428447379050289,-0.6030484921896544,-0.4722400999301234,-1.4165385974151736,-1.724923642409428,-1.2690667575079757,,-0.2825890222016564,0.11470599153399377,0.21764855495099766,-0.11989178423939695,0.08356378411194548,-0.6235167811480299,-0.700881897291989,-0.7409206197284373,-1.1918164694039715,-0.35072943220773695,-0.19809401336895635,0.14532023450983875,,-2.110742289867431,-0.27617893429938456,-0.0992332385864448,-0.5583007380969395,0.2220683191377561,,-1.750893464555709
2021-04-24,0.6000412987762858,-0.29211893994855037,0.3295737954921197,0.6073183822596343,0.07393662698274381,0.4575485931624908,0.4812724113333349,0.16042301352517094,-0.13040235691487392,-0.4747954118964216,-1.3868649148263648,-2.445975906632589,-0.20242658561033988,-0.4572905445724814,0.37427061973596115,-0.5149371383743583,,0.3400728062050004,,,-0.27150765900358853,-0.4653855384912533,-0.7559211964892661,,-0.6321924993062951,-0.3199585738791581,-0.5218362264542002,0.9547297020191754,0.6026589222820812,,-0.0711760858049502,0.5447676497372356,0.3823275320189208,0.6543700589397956,0.5735967433815607,1.0918990155448016,1.1341149396423529,1.3455642392280327,0.7320923598348766,0.7950595129986517,0.18708085667210622,0.6213548584307198,-0.3995736844825138,-0.4563158733623871,,-0.04902266102042751,0.23776124092804957,0.18923793412159012,-0.14929217054857954,-0.17472056348606582
2021-04-25,-0.6061871859657284,,0.05808607808480103,-2.3494757002915296,-2.200674967842084,,,-2.998707657329714,0.9485153351778138,,0.7656840523748285,-2.1136434284374808,0.7207833055874221,1.04377900476965,1.4384180069182606,1.0730154023579161,,0.45528933862011306,,,-1.8670168384313905,,-1.4454193267726125,,-1.7925117527878127,,-1.491951396584264,,-0.9979439976417189,,-1.5181125917463105,,-1.7959824673070635,-1.8209235963420882,,0.7533923337558283,-0.37177607993112866,0.8554248710605771,-1.1747752639525766,-1.475716909481775,-1.6722701635452952,-1.7384135654307116,-2.0306233624923906,-1.8055925814186238,-2.0378551542367327,,-1.937493501257094,,-1.653591444476621,-1.55490777602405
2021-04-26,,0.45672807734807414,0.8048523432515834,-0.739615466387089,-0.24828170878238193,0.30970419910952335,0.627566147023032,0.5340680516036148,-2.471430942330946,-1.3539133191972565,1.0412248841409304,-1.8051357869052551,-0.10217591676342624,0.7591000634994035,0.7021650658352383,0.8042831256514145,1.8443037690570958,0.2868073991425984,0.7690354243447024,-0.9532695657861007,-1.1709039804975416,-0.37573712421627614,-0.1552457184715258,-0.8041925576860262,-0.4920139201534856,-0.12034128122759644,-0.14052855879493487,1.237480794753737,0.6345141696775284,0.3789768584732526,0.5466353216518318,0.4258906166500897,0.8914580159799889,0.5052159871770646,0.5760114577931525,1.0689819513708327,0.9965326386809842,1.0642377256257314,1.012573629515855,0.6760385579070268,0.35881178940230557,0.5683068702294913,0.573875433611203,0.558576449858686,0.861175554023076,0.5846054459271105,0.13196684880988246,0.8274549933767225,0.59722380431146,1.0945257796541943
2021-04-27,0.200754509800538,1.3051337817788993,0.5242808915386422,0.5949281371341593,0.8489277785624083,1.1224295475831016,0.47782419678742616,0.4654841020968603,-0.9145436729767528,0.04119642170474815,0.9657750485132381,0.8489519907567539,1.0037260143629945,1.4542812788284616,0.4206812044961925,1.4400490892422493,,1.5792639577439986,2.055079675648754,0.33794154496912454,0.47751062068860617,0.5076740284188389,0.500020101786347,0.6384563365294991,0.26194854488462754,0.9339574055054903,0.5449177211414432,0.7776034514763087,0.7904556171428881,1.6098123235480142,0.8269882816526116,0.8523626694502237,1.0676643065318012,0.4672909890930164,0.8912240375262589,0.537520919654042,0.437055302808771,0.5347629159591355,0.8925301104266448,0.9307713988687001,0.4288219905280645,0.819343158652253,0.04287674493043657,-0.49838667498208333,-0.07863344250283986,0.5045321402936045,0.346794760582141,0.837827586875445,-0.09301345058123787,0.6392910599839652
2021-04-28,0.6698526888912067,0.5904346217675437,0.6961805897228416,0.22953439912988852,0.652832594385229,0.5007355408095285,0.5902209635727391,0.005337543973199975,-0.33906925080929046,0.35300462462707255,0.42522041938189675,0.5516236880508347,1.5116146968952258,1.0422612963698303,0.6162618546320406,1.4127604932527542,2.115776908850204,0.3331128890422446,1.0393817888329795,1.7175395574838002,-0.2048034353598347,0.4897231394608931,0.21729738327726228,0.935295979580374,-0.1914226147460187,0.5189037133533954,0.1969121340173342,-0.23403095614807334,0.6271737905462428,,0.7043103123550961,0.730393226960738,0.72049185440389,0.4889606206500672,0.8687698170859637,0.3825345988218474,0.2275756300917161,0.6069923618330076,0.5946063149215882,0.41307483833494263,0.6696263642059399,0.7954832445449228,-1.8136398900727992,-0.6362244103206154,-0.3619945634207008,0.7538596963604242,0.43875524114911774,0.7922094529107497,-0.8504068054365096,-0.5187604659852538
2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-13,-0.7424005901074975,0.4467775074025948,1.046545719725666,-0.790899312619717,-1.650308100645105,-0.6456526100889052,-1.5890970119971584,0.35541771954873624,-0.5837351920536643,0.8198827656081127,0.5494761411190862,0.4945249011661107,0.12421582683996012,0.37927855681504824,-0.12711643842849507,-0.3969799033462147,-0.10768654149379968,-1.0145039115935854,-0.22313270127117563,0.045980903853229976,-0.1139265987451117,0.8581774976582086,-1.0259420274301365,-0.24066825381130771,0.1894600404511271,0.7198413046926926,-0.737975816451305,0.26414479045494316,0.708878715150205,0.8335081265486175,-0.4387685420533269,0.9705693758360036,1.0787871474707165,-0.4170606113595315,0.7447172960044619,-0.10183776728706201,0.845783296575144,-0.4393161620542282,0.28559815994178067,0.5866523482483608,-0.06314588390488003,0.6653050635376083,0.3529466890449268,0.8674586436309514,0.42408050738081843,0.22520451347354245,-0.07366669516890587,0.6464313560829444,-0.9327502017390212,-0.10774180127185438
2021-05-14,0.4580340719592662,-0.6292424976162971,-0.5830432926639176,,0.3057456847669025,-0.5223967074657685,-0.16811231887582645,0.5656719943530364,0.6769911320701184,0.929797283595662,-1.110920729661781,-0.0531230677242691,-0.8332446791008479,-2.0282129327303373,-1.7907832510803627,-1.689847328999207,-0.9993579633372247,-2.111635180618862,-0.8689836410546795,-0.3976978447335135,-1.450225593098348,0.08714817051667086,-2.4012255181708566,-0.3828180068454328,0.19204860783852024,-0.0911057141956626,-2.5278438003562167,-2.1449523420430756,-1.6776052714319905,-1.1282798697608205,0.018705951127745486,-0.3152154791400529,-0.0915441458044954,-0.17533681205456375,-0.004481382665041538,-3.664732044909586,-2.1779973846866767,-0.8010927266760692,-1.5460625138608837,-0.27741329370479745,0.04007807192942901,0.1514020063970706,-0.7974685739845109,-0.8452716446184344,0.07742573509369174,-0.39375332248398087,0.11415476053005498,-0.5595034248714523,-2.318772519746008,-1.5686779793441643
2021-05-15,0.3074779960415912,-0.7502591078332578,-0.1917592502152037,-1.2672932051836847,0.8998542462059685,0.1828650714634248,0.29210348808181424,0.06756066809802144,0.43204604200341096,-0.8913789430394373,-0.1275046395319006,-0.8742177899071981,-1.456584365924086,0.08753832006182592,-0.10364307701963132,0.016317026616843106,,1.0614625125404658,-0.30555142402837265,-0.9511852907644113,0.5327289078445917,0.07104112724855288,-0.5572113990315488,-0.6698374148461951,0.2757083406470304,-0.05732873205920812,0.5240719031456544,1.087336362246562,0.7757161106710313,-0.30515645280403647,1.188305310506128,-0.17125627663898474,0.2444810463101938,0.4220764780755907,0.32073029965237315,0.24297327898955004,0.4659688592809802,1.1631885854326618,0.6953736669091524,0.6633793087215116,0.5094927247746402,0.22213806000301964,0.3052049091928107,1.0291718386816258,0.9324591648575102,0.32263942601934387,0.429345872539231,-0.36786256988164473,0.8043456984057509,0.33707106860536135
2021-05-16,-0.385755421420456,-1.8689340581489486,-0.18673406034081064,-2.1107241428923995,-0.2452935156797171,-2.563792318952803,-2.3512932320379476,,1.1625210285118983,0.9950053849542695,1.541822896045112,0.4457784195835611,1.2918421214118982,1.0095737961210935,0.45528979230791916,1.0427634719482655,0.31300381546929734,1.1469480953473477,1.056268476816471,-1.9458225379922993,-2.1866158176560426,-1.9505956177958292,-1.5419010309201024,-1.898705312751956,-1.9800795682620285,-2.2838703415999295,-1.5676404871745808,-0.6103986731999,-0.359073743681659,,-0.9498346033204441,,-2.336395569900937,-1.735512270970435,-2.466620158981305,-0.381802451684114,-0.39595919685117803,0.7682815245754391,-0.4633073211987103,-2.3308876131021075,-2.004418264409078,-2.4542498989407666,0.8070834088932871,-0.4398770979415482,-0.4534244338648569,,-1.9389779016068074,,-1.2079036910715322,-2.0300384777566323
2021-05-17,1.215322810526774,-0.03792269452872401,-0.2010254552106208,1.0102875250666985,1.0107649681117012,0.6150348588089316,0.8192995188420378,0.6138495179644874,-0.385571566502253,-1.3437862907388665,0.37027542639847855,-0.5587758532784591,0.506606712210498,0.7843993182934058,0.35575372381130244,0.5794490278481591,0.682846119906675,-0.1239404065807482,-0.5866922575676072,-1.1093180235660673,-0.9756847812353509,-0.6945639949807634,-0.400117243241733,-0.7702999633367192,-0.7840863485803315,-0.890116128907687,0.07063730810972932,0.6530576596640366,0.8048568524294553,-0.20737136883644863,0.40281847370496765,-0.6758566077862348,0.29036026883391497,0.6068580710095139,0.35603619594551705,0.5194397264212122,0.6320247473559897,0.20165834839962557,0.6836175056494196,0.7256282501340032,0.5679377833050109,0.3208657765165772,1.1131715539105909,0.9650358781183338,0.514983091799199,0.6181486175678379,0.5941969653407743,0.5064557789656906,1.43734266774182,1.1384373522882156
2021-05-18,1.2360981261200052,1.0710859415727978,-1.2339330850497805,1.431616802227851,1.2548184773717355,1.0207011409289672,0.879223107369343,0.6378617565998999,0.03168748879731524,0.5273283143064873,1.3475120099342117,0.640194774053532,0.17766687917814628,1.0886393249137545,0.8602934315153993,0.8546608563440298,0.6702396723584886,0.7135266992303075,0.250933912056949,0.48388311902111963,0.47927900277679997,0.19459921630550384,0.30165998254499843,-0.07693820939283666,0.13797180665968767,0.6185432547727258,0.6416578212471288,0.48804561872352953,1.1194798513149544,0.370874824339858,0.6336553666169893,0.9891277685472217,0.6407533495586828,0.5471273220336306,0.7121454151359355,0.4459819652379757,0.546823854780241,-0.5199816769652087,0.9076840440971081,0.693165285656229,0.5559166412416923,0.8521936966946975,-0.15631443716587262,1.1583368105833487,-0.041649035369857916,0.6935944256805571,0.49618041734982177,0.8748647031146427,0.8123178216752982,0.6572156269679024
2021-05-19,1.1573126689247475,-0.21596444802596312,-0.1331638520242108,0.07392274746005985,1.105734852466934,0.9019629408167013,0.8328488552115175,0.4260639017062327,-1.0349835556146756,,0.9243986803019499,0.708599349495892,0.4556852079333038,,0.3962197045642387,1.139194850279061,0.3745968646062836,0.011786692564033191,0.5125164499081705,0.10285537051604546,-0.4870045406635321,0.7984711118797575,-0.0877075677903404,0.5580303152896738,-0.5051402735143627,0.6524752142363813,0.128636186246666,0.12831740618883047,,0.10713732651927835,0.4055359586398146,1.067649728729641,0.6789542838823284,0.0545070432535213,0.9041429708281302,0.11268618800106016,0.1003278724293615,-0.17394581798421793,0.4407995939615309,0.354717969664542,0.49913074641997757,0.9024430896772601,0.3495012826563144,0.6030208749981514,,1.0892994669631582,0.682272243488331,0.8751055672966054,0.15073575420259033,0.9129067047096118
2021-05-20,-0.8859007851549983,0.6016239361694584,0.17085498334361235,-0.6387662085090358,-1.1554430149196526,0.6888709650532703,0.4616966678134799,0.6104593227491882,,0.8630591218725879,0.30966121155714854,0.3436909520086279,-0.26139087245038123,0.12326626080205065,0.801809384867744,-0.33394841089304117,1.3422435357121094,-1.2861158409027533,0.3150922454145945,-0.21798525946475694,-0.25403509363657995,,-0.589336429289677,0.27219471518295313,-0.910703336319494,0.5049926290935843,-0.4456582532072153,0.06556541397259054,0.42672720970828304,0.7872256962019872,0.7732250597031723,0.8135064312525628,0.1580078660007363,0.34310532236233227,0.6604613488055155,,-0.27203824030937745,-0.3810357561178473,-0.01583516409125521,0.47236257382331215,,0.8399096090056987,-0.37380350531069234,0.48441481678121723,,0.5680740635817618,0.20582576600922278,0.8144984840770906,-0.7655839501236352,-0.48917036243664885
2021-05-21,-0.7146293577223826,0.5332782776648407,-0.8412231195706387,0.1750579534308838,-0.42728764276809533,-0.3067279570546727,0.35621360352353165,0.08054921517129093,0.7942505368925605,0.48272287551715015,-1.16646841821048,-0.13290862938610104,-1.2667047717712703,-0.8051288793309963,-0.7349441394739166,-0.8831335224701415,0.30943672581800435,-1.306543977820447,-0.591637689671975,-0.8010149181347489,-1.1075815964770879,-0.6471909248032035,-2.210401913408629,-1.2300773804898335,0.01693167579541158,-0.5851863687711011,-1.9568918399484005,-1.4247997430994561,-2.0661744199624663,-0.20691881803298692,0.0022832067917066437,-0.36792094139997417,-0.3450982002859175,-0.19553826559212456,-0.09882971961852839,,-1.8990189319169635,,-2.1517122751940105,-0.0002301427334011745,-0.42942471426781587,0.23586689096252622,-1.6361181182490916,-1.5146557609536722,0.2700674184045632,0.5293453793301993,-0.10604607873928411,-0.2748223835706159,-1.6632868662621525,-2.0207958887570054
2021-05-22,0.6660915064976395,0.3387667332713731,-0.6225949803405579,-0.7933115526247942,0.47932830823201206,-0.04586556025428849,0.23542494854928975,0.33646092811138745,0.71156266009115,-0.7250106384090985,-1.8002945919990185,,-1.7295392403666272,-0.28270973453731385,1.0861380306781336,-0.827025671489516,-0.4112799942772293,1.294053707923405,-0.7395880923933995,-0.31208896509025313,0.3700018773794877,0.08099536452619509,0.25114048951495715,-0.5462742880562326,-0.12252863718927184,-0.22421326750191886,0.47883675631273587,1.133421865216677,0.7837075812862316,0.7888992718339917,0.37355157233533454,0.5889106200343314,0.516856902393275,0.37654647321871926,0.34740918420157835,0.8930940214197056,1.1261468782388744,0.673278329422442,0.5146384905536631,0.5102836602436374,0.904526889015802,0.404542790644308,0.25804011377919334,0.5607889763594306,0.14657428335201897,0.35428276907862766,0.25577394537677267,0.23746936545981803,0.5741970944444207,0.5358631706587008
2021-05-23,-0.2811572104496133,-1.875041433343216,0.25100083048611044,0.115916905309797,-0.489771289285812,-2.3158043933363497,,-2.778647969059741,0.6668761953925005,0.3838362957006895,1.5033331502689204,-0.4292219960762899,0.9797381838280151,0.85697794828983,1.6885224172510578,0.9793898987280366,0.14896714567316757,0.7207905379487881,0.912538242533356,-1.8103168299911512,-1.9961486545419507,-2.187696992202986,-1.6359397503413875,-2.0104014156344823,-2.5495151914578207,-2.3125434709649495,,0.13433340854924783,-0.20757056620956876,,-0.9790676638168139,-2.404977171885659,-2.1874222739492932,-2.2452911620101244,-2.4382820381063266,0.3644409396453002,0.13905347432100948,-0.31408813102470595,-0.5808335621034981,-2.098145277431716,-1.9647515143379672,-2.4240082700983776,0.0005156472110236769,-0.4099085830649739,-1.5086245133996008,-2.4456432765869787,-2.849207888123127,-3.059636406284457,-1.381858122940568,-1.8805230050730253
2021-05-24,1.3296268348233684,-1.8400290321116732,-0.22371982360511072,-0.3098423780495256,-0.007999903105777334,-0.291943193052474,0.37250444429581797,0.569412469059193,-2.1137980811684125,-2.004789025592299,0.4053555101598133,-1.6192508176498872,0.41530805173513524,0.8150622794800694,0.6112510201868732,0.7423158585128241,-0.38233951433417,-0.38690195177779996,-0.32854018514493116,0.620797410282686,0.6365676847269814,0.26831138927747966,0.5971982823024043,0.4096142080582318,0.4299377016367923,0.5116887079200582,0.6117827657638594,0.8034361218016067,-0.19585839898937477,-0.05756258610274715,0.3183622273700712,0.21802400575784758,0.385268857608051,0.3954387366976697,0.05121378222637774,0.5506999082314928,0.9201630449027688,0.4328956460508595,0.5062804503279226,0.42189693758945573,0.2486302261175092,-0.09231610367981281,1.0579719867395614,0.9619664580693161,-0.231699758025627,,0.5231893598034824,-0.5164878504908599,1.1339297354133535,0.8518370105421668
