date,days,places,price,num,class,weekday,day_name,weekend
2021-04-10,10,1.0,4450.0,709Н,СВ,5,Saturday,0
2021-04-11,10,0.8809523809523809,4450.0,709Н,СВ,6,Sunday,0
2021-04-12,10,1.0,4575.0,709Н,СВ,0,Monday,0
2021-04-13,10,1.0,4575.0,709Н,СВ,1,Tuesday,0
2021-04-14,10,1.0,4575.0,709Н,СВ,2,Wednesday,0
2021-04-15,10,1.0,4575.0,709Н,СВ,3,Thursday,0
2021-04-16,10,0.9285714285714286,4575.0,709Н,СВ,4,Friday,0
2021-04-17,10,1.0,4575.0,709Н,СВ,5,Saturday,0
2021-04-18,10,0.9047619047619048,4436.0,709Н,СВ,6,Sunday,0
2021-04-19,10,1.0,4625.0,709Н,СВ,0,Monday,0
2021-04-20,10,0.8333333333333334,4625.0,709Н,СВ,1,Tuesday,0
2021-04-21,10,0.9047619047619048,4625.0,709Н,СВ,2,Wednesday,0
2021-04-22,10,0.9523809523809523,4625.0,709Н,СВ,3,Thursday,0
2021-04-23,10,1.0,4625.0,709Н,СВ,4,Friday,0
2021-04-24,10,0.8809523809523809,4625.0,709Н,СВ,5,Saturday,0
2021-04-25,10,0.6190476190476191,4907.0,709Н,СВ,6,Sunday,0
2021-04-26,10,1.0,4625.0,709Н,СВ,0,Monday,0
2021-04-27,10,0.9523809523809523,4675.0,709Н,СВ,1,Tuesday,0
2021-04-28,10,0.9523809523809523,4675.0,709Н,СВ,2,Wednesday,0
2021-05-13,10,0.9523809523809523,4498.0,709Н,СВ,3,Thursday,0
2021-05-14,10,1.0,4498.0,709Н,СВ,4,Friday,0
2021-05-15,10,0.9285714285714286,4498.0,709Н,СВ,5,Saturday,0
2021-05-16,10,0.9047619047619048,4363.0,709Н,СВ,6,Sunday,0
2021-05-17,10,1.0,4498.0,709Н,СВ,0,Monday,0
2021-05-18,10,0.8571428571428571,4498.0,709Н,СВ,1,Tuesday,0
2021-05-19,10,1.0,4498.0,709Н,СВ,2,Wednesday,0
2021-05-20,10,1.0,4498.0,709Н,СВ,3,Thursday,0
2021-05-21,10,0.9523809523809523,4498.0,709Н,СВ,4,Friday,0
2021-05-22,10,1.0,4363.0,709Н,СВ,5,Saturday,0
2021-05-23,10,0.8095238095238095,4498.0,709Н,СВ,6,Sunday,0
2021-04-05,11,1.0,4319.0,709Н,СВ,0,Monday,0
2021-04-06,11,1.0,4319.0,709Н,СВ,1,Tuesday,0
2021-04-07,11,1.0,4319.0,709Н,СВ,2,Wednesday,0
2021-04-08,11,0.9523809523809523,4319.0,709Н,СВ,3,Thursday,0
2021-04-09,11,0.9047619047619048,4319.0,709Н,СВ,4,Friday,0
2021-04-10,11,1.0,4319.0,709Н,СВ,5,Saturday,0
2021-04-11,11,0.8809523809523809,4319.0,709Н,СВ,6,Sunday,0
2021-04-12,11,1.0,4436.0,709Н,СВ,0,Monday,0
2021-04-13,11,1.0,4436.0,709Н,СВ,1,Tuesday,0
2021-04-14,11,1.0,4436.0,709Н,СВ,2,Wednesday,0
2021-04-15,11,1.0,4436.0,709Н,СВ,3,Thursday,0
2021-04-16,11,0.9285714285714286,4436.0,709Н,СВ,4,Friday,0
2021-04-17,11,1.0,4436.0,709Н,СВ,5,Saturday,0
2021-04-18,11,0.9047619047619048,4436.0,709Н,СВ,6,Sunday,0
2021-04-19,11,1.0,4436.0,709Н,СВ,0,Monday,0
2021-04-20,11,0.8333333333333334,4483.0,709Н,СВ,1,Tuesday,0
2021-04-21,11,0.9047619047619048,4483.0,709Н,СВ,2,Wednesday,0
2021-04-22,11,0.9523809523809523,4483.0,709Н,СВ,3,Thursday,0
2021-04-23,11,1.0,4483.0,709Н,СВ,4,Friday,0
2021-04-24,11,0.8809523809523809,4483.0,709Н,СВ,5,Saturday,0
2021-04-25,11,0.7142857142857143,4625.0,709Н,СВ,6,Sunday,0
2021-04-26,11,1.0,4436.0,709Н,СВ,0,Monday,0
2021-04-27,11,1.0,4483.0,709Н,СВ,1,Tuesday,0
2021-04-28,11,0.9523809523809523,4531.0,709Н,СВ,2,Wednesday,0
2021-05-13,11,0.9523809523809523,4363.0,709Н,СВ,3,Thursday,0
2021-05-14,11,1.0,4363.0,709Н,СВ,4,Friday,0
2021-05-15,11,0.9285714285714286,4363.0,709Н,СВ,5,Saturday,0
2021-05-16,11,0.9047619047619048,4363.0,709Н,СВ,6,Sunday,0
2021-05-17,11,1.0,4363.0,709Н,СВ,0,Monday,0
2021-05-18,11,0.9047619047619048,4363.0,709Н,СВ,1,Tuesday,0
2021-05-19,11,1.0,4363.0,709Н,СВ,2,Wednesday,0
2021-05-20,11,1.0,4363.0,709Н,СВ,3,Thursday,0
2021-05-21,11,0.9523809523809523,4363.0,709Н,СВ,4,Friday,0
2021-05-22,11,1.0,4363.0,709Н,СВ,5,Saturday,0
2021-05-23,11,0.8095238095238095,4363.0,709Н,СВ,6,Sunday,0
2021-04-05,12,1.0,4319.0,709Н,СВ,0,Monday,0
2021-04-06,12,1.0,4319.0,709Н,СВ,1,Tuesday,0
2021-04-07,12,1.0,4319.0,709Н,СВ,2,Wednesday,0
2021-04-08,12,0.9523809523809523,4319.0,709Н,СВ,3,Thursday,0
2021-04-09,12,0.9047619047619048,4319.0,709Н,СВ,4,Friday,0
2021-04-10,12,1.0,4319.0,709Н,СВ,5,Saturday,0
2021-04-11,12,0.9047619047619048,4319.0,709Н,СВ,6,Sunday,0
2021-04-12,12,1.0,4436.0,709Н,СВ,0,Monday,0
2021-04-13,12,1.0,4436.0,709Н,СВ,1,Tuesday,0
2021-04-14,12,1.0,4436.0,709Н,СВ,2,Wednesday,0
2021-04-15,12,1.0,4436.0,709Н,СВ,3,Thursday,0
2021-04-16,12,0.9761904761904762,4436.0,709Н,СВ,4,Friday,0
2021-04-17,12,1.0,4436.0,709Н,СВ,5,Saturday,0
2021-04-18,12,0.9047619047619048,4436.0,709Н,СВ,6,Sunday,0
2021-04-19,12,1.0,4436.0,709Н,СВ,0,Monday,0
2021-04-20,12,0.9523809523809523,4483.0,709Н,СВ,1,Tuesday,0
2021-04-21,12,,,709Н,СВ,2,Wednesday,0
2021-04-22,12,0.9523809523809523,4483.0,709Н,СВ,3,Thursday,0
2021-04-23,12,1.0,4483.0,709Н,СВ,4,Friday,0
2021-04-24,12,0.9285714285714286,4483.0,709Н,СВ,5,Saturday,0
2021-04-25,12,0.7142857142857143,4625.0,709Н,СВ,6,Sunday,0
2021-04-26,12,1.0,4436.0,709Н,СВ,0,Monday,0
2021-04-27,12,1.0,4483.0,709Н,СВ,1,Tuesday,0
2021-04-28,12,0.9523809523809523,4483.0,709Н,СВ,2,Wednesday,0
2021-05-13,12,1.0,4363.0,709Н,СВ,3,Thursday,0
2021-05-14,12,1.0,4363.0,709Н,СВ,4,Friday,0
2021-05-15,12,0.9285714285714286,4363.0,709Н,СВ,5,Saturday,0
2021-05-16,12,0.9047619047619048,4363.0,709Н,СВ,6,Sunday,0
2021-05-17,12,1.0,4363.0,709Н,СВ,0,Monday,0
2021-05-18,12,0.9047619047619048,4363.0,709Н,СВ,1,Tuesday,0
2021-05-19,12,1.0,4363.0,709Н,СВ,2,Wednesday,0
2021-05-20,12,1.0,4363.0,709Н,СВ,3,Thursday,0
2021-05-21,12,0.9523809523809523,4363.0,709Н,СВ,4,Friday,0
2021-05-22,12,1.0,4363.0,709Н,СВ,5,Saturday,0
2021-05-23,12,0.8095238095238095,4363.0,709Н,СВ,6,Sunday,0
2021-04-05,13,,,709Н,СВ,0,Monday,0
2021-04-06,13,,,709Н,СВ,1,Tuesday,0
2021-04-07,13,1.0,4319.0,709Н,СВ,2,Wednesday,0
2021-04-08,13,1.0,4319.0,709Н,СВ,3,Thursday,0
2021-04-09,13,0.9047619047619048,4319.0,709Н,СВ,4,Friday,0
2021-04-10,13,1.0,4319.0,709Н,СВ,5,Saturday,0
2021-04-11,13,0.9047619047619048,4319.0,709Н,СВ,6,Sunday,0
2021-04-12,13,1.0,4436.0,709Н,СВ,0,Monday,0
2021-04-13,13,1.0,4436.0,709Н,СВ,1,Tuesday,0
2021-04-14,13,1.0,4436.0,709Н,СВ,2,Wednesday,0
2021-04-15,13,1.0,4436.0,709Н,СВ,3,Thursday,0
2021-04-16,13,0.9761904761904762,4436.0,709Н,СВ,4,Friday,0
2021-04-17,13,1.0,4436.0,709Н,СВ,5,Saturday,0
2021-04-18,13,0.9047619047619048,4436.0,709Н,СВ,6,Sunday,0
2021-04-19,13,1.0,4436.0,709Н,СВ,0,Monday,0
2021-04-20,13,0.9523809523809523,4436.0,709Н,СВ,1,Tuesday,0
2021-04-21,13,0.9523809523809523,4436.0,709Н,СВ,2,Wednesday,0
2021-04-22,13,0.9523809523809523,4436.0,709Н,СВ,3,Thursday,0
2021-04-23,13,1.0,4483.0,709Н,СВ,4,Friday,0
2021-04-24,13,0.9285714285714286,4483.0,709Н,СВ,5,Saturday,0
2021-04-25,13,0.7142857142857143,4625.0,709Н,СВ,6,Sunday,0
2021-04-26,13,1.0,4436.0,709Н,СВ,0,Monday,0
2021-04-27,13,1.0,4483.0,709Н,СВ,1,Tuesday,0
2021-04-28,13,0.9523809523809523,4483.0,709Н,СВ,2,Wednesday,0
2021-05-13,13,1.0,4363.0,709Н,СВ,3,Thursday,0
2021-05-14,13,1.0,4363.0,709Н,СВ,4,Friday,0
2021-05-15,13,0.9285714285714286,4363.0,709Н,СВ,5,Saturday,0
2021-05-16,13,0.9047619047619048,4363.0,709Н,СВ,6,Sunday,0
2021-05-17,13,1.0,4363.0,709Н,СВ,0,Monday,0
2021-05-18,13,0.9047619047619048,4363.0,709Н,СВ,1,Tuesday,0
2021-05-19,13,1.0,4363.0,709Н,СВ,2,Wednesday,0
2021-05-20,13,1.0,4363.0,709Н,СВ,3,Thursday,0
2021-05-21,13,0.9523809523809523,4363.0,709Н,СВ,4,Friday,0
2021-05-22,13,1.0,4363.0,709Н,СВ,5,Saturday,0
2021-05-23,13,0.8095238095238095,4363.0,709Н,СВ,6,Sunday,0
2021-04-05,14,,,709Н,СВ,0,Monday,0
2021-04-06,14,,,709Н,СВ,1,Tuesday,0
2021-04-07,14,1.0,4319.0,709Н,СВ,2,Wednesday,0
2021-04-08,14,1.0,4319.0,709Н,СВ,3,Thursday,0
2021-04-09,14,0.9047619047619048,4319.0,709Н,СВ,4,Friday,0
2021-04-10,14,1.0,4319.0,709Н,СВ,5,Saturday,0
2021-04-11,14,0.9047619047619048,4319.0,709Н,СВ,6,Sunday,0
2021-04-12,14,1.0,4436.0,709Н,СВ,0,Monday,0
2021-04-13,14,1.0,4436.0,709Н,СВ,1,Tuesday,0
2021-04-14,14,1.0,4436.0,709Н,СВ,2,Wednesday,0
2021-04-15,14,1.0,4436.0,709Н,СВ,3,Thursday,0
2021-04-16,14,0.9761904761904762,4436.0,709Н,СВ,4,Friday,0
2021-04-17,14,1.0,4436.0,709Н,СВ,5,Saturday,0
2021-04-18,14,0.9523809523809523,4436.0,709Н,СВ,6,Sunday,0
2021-04-19,14,1.0,4436.0,709Н,СВ,0,Monday,0
2021-04-20,14,0.9523809523809523,4436.0,709Н,СВ,1,Tuesday,0
2021-04-21,14,0.9523809523809523,4436.0,709Н,СВ,2,Wednesday,0
2021-04-22,14,0.9761904761904762,4436.0,709Н,СВ,3,Thursday,0
2021-04-23,14,1.0,4436.0,709Н,СВ,4,Friday,0
2021-04-24,14,0.9761904761904762,4483.0,709Н,СВ,5,Saturday,0
2021-04-25,14,0.7142857142857143,4625.0,709Н,СВ,6,Sunday,0
2021-04-26,14,1.0,4436.0,709Н,СВ,0,Monday,0
2021-04-27,14,1.0,4483.0,709Н,СВ,1,Tuesday,0
2021-04-28,14,0.9523809523809523,4483.0,709Н,СВ,2,Wednesday,0
2021-05-13,14,1.0,4363.0,709Н,СВ,3,Thursday,0
2021-05-14,14,1.0,4363.0,709Н,СВ,4,Friday,0
2021-05-15,14,0.9285714285714286,4363.0,709Н,СВ,5,Saturday,0
2021-05-16,14,0.9047619047619048,4363.0,709Н,СВ,6,Sunday,0
2021-05-17,14,1.0,4363.0,709Н,СВ,0,Monday,0
2021-05-18,14,0.9047619047619048,4363.0,709Н,СВ,1,Tuesday,0
2021-05-19,14,1.0,4363.0,709Н,СВ,2,Wednesday,0
2021-05-20,14,1.0,4363.0,709Н,СВ,3,Thursday,0
2021-05-21,14,0.9523809523809523,4363.0,709Н,СВ,4,Friday,0
2021-05-22,14,1.0,4363.0,709Н,СВ,5,Saturday,0
2021-05-23,14,0.8333333333333334,4363.0,709Н,СВ,6,Sunday,0
2021-04-05,15,,,709Н,СВ,0,Monday,0
2021-04-06,15,,,709Н,СВ,1,Tuesday,0
2021-04-07,15,,,709Н,СВ,2,Wednesday,0
2021-04-08,15,1.0,4319.0,709Н,СВ,3,Thursday,0
2021-04-09,15,1.0,4319.0,709Н,СВ,4,Friday,0
2021-04-10,15,1.0,4319.0,709Н,СВ,5,Saturday,0
2021-04-11,15,0.9047619047619048,4319.0,709Н,СВ,6,Sunday,0
2021-04-12,15,1.0,4436.0,709Н,СВ,0,Monday,0
2021-04-13,15,1.0,4436.0,709Н,СВ,1,Tuesday,0
2021-04-14,15,1.0,4436.0,709Н,СВ,2,Wednesday,0
2021-04-15,15,1.0,4436.0,709Н,СВ,3,Thursday,0
2021-04-16,15,0.9761904761904762,4436.0,709Н,СВ,4,Friday,0
2021-04-17,15,1.0,4436.0,709Н,СВ,5,Saturday,0
2021-04-18,15,0.9523809523809523,4436.0,709Н,СВ,6,Sunday,0
2021-04-19,15,1.0,4436.0,709Н,СВ,0,Monday,0
2021-04-20,15,0.9523809523809523,4436.0,709Н,СВ,1,Tuesday,0
2021-04-21,15,0.9523809523809523,4436.0,709Н,СВ,2,Wednesday,0
2021-04-22,15,0.9761904761904762,4436.0,709Н,СВ,3,Thursday,0
2021-04-23,15,1.0,4436.0,709Н,СВ,4,Friday,0
2021-04-24,15,0.9761904761904762,4483.0,709Н,СВ,5,Saturday,0
2021-04-25,15,0.7142857142857143,4625.0,709Н,СВ,6,Sunday,0
2021-04-26,15,1.0,4436.0,709Н,СВ,0,Monday,0
2021-04-27,15,1.0,4483.0,709Н,СВ,1,Tuesday,0
2021-04-28,15,1.0,4483.0,709Н,СВ,2,Wednesday,0
2021-05-13,15,1.0,4363.0,709Н,СВ,3,Thursday,0
2021-05-14,15,1.0,4363.0,709Н,СВ,4,Friday,0
2021-05-15,15,0.9285714285714286,4363.0,709Н,СВ,5,Saturday,0
2021-05-16,15,0.9047619047619048,4363.0,709Н,СВ,6,Sunday,0
2021-05-17,15,1.0,4363.0,709Н,СВ,0,Monday,0
2021-05-18,15,0.9047619047619048,4363.0,709Н,СВ,1,Tuesday,0
2021-05-19,15,1.0,4363.0,709Н,СВ,2,Wednesday,0
2021-05-20,15,1.0,4363.0,709Н,СВ,3,Thursday,0
2021-05-21,15,0.9523809523809523,4363.0,709Н,СВ,4,Friday,0
2021-05-22,15,1.0,4363.0,709Н,СВ,5,Saturday,0
2021-05-23,15,0.8333333333333334,4363.0,709Н,СВ,6,Sunday,0
2021-04-05,1,0.5801749271137027,999.0,710Н,Сидячий,0,Monday,0
2021-04-06,1,0.5918367346938775,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-07,1,0.6822157434402333,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-08,1,0.3236151603498542,2303.0,710Н,Сидячий,3,Thursday,0
2021-04-09,1,0.01749271137026239,5513.0,710Н,Сидячий,4,Friday,0
2021-04-10,1,0.4402332361516035,2172.0,710Н,Сидячий,5,Saturday,0
2021-04-11,1,0.2594752186588921,3174.0,710Н,Сидячий,6,Sunday,0
2021-04-12,1,0.6064139941690962,1099.0,710Н,Сидячий,0,Monday,0
2021-04-13,1,0.5102040816326531,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-14,1,0.29737609329446063,3174.0,710Н,Сидячий,2,Wednesday,0
2021-04-15,1,0.1457725947521866,3096.0,710Н,Сидячий,3,Thursday,0
2021-04-16,1,0.02040816326530612,5986.0,710Н,Сидячий,4,Friday,0
2021-04-17,1,0.3877551020408163,2135.0,710Н,Сидячий,5,Saturday,0
2021-04-18,1,0.27988338192419826,3238.0,710Н,Сидячий,6,Sunday,0
2021-04-19,1,0.6268221574344023,1099.0,710Н,Сидячий,0,Monday,0
2021-04-20,1,0.5335276967930029,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-21,1,,,710Н,Сидячий,2,Wednesday,0
2021-04-22,1,0.20408163265306123,2396.0,710Н,Сидячий,3,Thursday,0
2021-04-23,1,0.06705539358600583,5551.0,710Н,Сидячий,4,Friday,0
2021-04-24,1,0.42857142857142855,2221.0,710Н,Сидячий,5,Saturday,0
2021-04-25,1,0.21574344023323616,4351.0,710Н,Сидячий,6,Sunday,0
2021-04-26,1,0.49271137026239065,2258.0,710Н,Сидячий,0,Monday,0
2021-04-27,1,0.47230320699708456,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-28,1,0.42857142857142855,3001.0,710Н,Сидячий,2,Wednesday,0
2021-05-13,1,0.43440233236151604,1992.0,710Н,Сидячий,3,Thursday,0
2021-05-14,1,0.21865889212827988,3650.0,710Н,Сидячий,4,Friday,0
2021-05-15,1,0.46355685131195334,2135.0,710Н,Сидячий,5,Saturday,0
2021-05-16,1,0.27113702623906705,3174.0,710Н,Сидячий,6,Sunday,0
2021-05-17,1,0.577259475218659,1099.0,710Н,Сидячий,0,Monday,0
2021-05-18,1,0.6822157434402333,1099.0,710Н,Сидячий,1,Tuesday,0
2021-05-19,1,0.4606413994169096,1099.0,710Н,Сидячий,2,Wednesday,0
2021-05-20,1,0.29737609329446063,2349.0,710Н,Сидячий,3,Thursday,0
2021-05-21,1,,,710Н,Сидячий,4,Friday,0
2021-05-22,1,,,710Н,Сидячий,5,Saturday,0
2021-05-23,1,,,710Н,Сидячий,6,Sunday,0
2021-04-05,2,0.6472303206997084,999.0,710Н,Сидячий,0,Monday,0
2021-04-06,2,0.6384839650145773,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-07,2,0.7696793002915452,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-08,2,0.40816326530612246,1953.0,710Н,Сидячий,3,Thursday,0
2021-04-09,2,0.02040816326530612,5476.0,710Н,Сидячий,4,Friday,0
2021-04-10,2,0.48104956268221577,2029.0,710Н,Сидячий,5,Saturday,0
2021-04-11,2,0.27113702623906705,2801.0,710Н,Сидячий,6,Sunday,0
2021-04-12,2,0.641399416909621,1099.0,710Н,Сидячий,0,Monday,0
2021-04-13,2,0.5801749271137027,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-14,2,0.3819241982507289,2692.0,710Н,Сидячий,2,Wednesday,0
2021-04-15,2,0.19825072886297376,2191.0,710Н,Сидячий,3,Thursday,0
2021-04-16,2,0.0641399416909621,5077.0,710Н,Сидячий,4,Friday,0
2021-04-17,2,0.4110787172011662,1992.0,710Н,Сидячий,5,Saturday,0
2021-04-18,2,0.27696793002915454,2961.0,710Н,Сидячий,6,Sunday,0
2021-04-19,2,0.6618075801749271,1099.0,710Н,Сидячий,0,Monday,0
2021-04-20,2,0.5830903790087464,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-21,2,0.597667638483965,1099.0,710Н,Сидячий,2,Wednesday,0
2021-04-22,2,,,710Н,Сидячий,3,Thursday,0
2021-04-23,2,0.0728862973760933,4579.0,710Н,Сидячий,4,Friday,0
2021-04-24,2,0.45481049562682213,2032.0,710Н,Сидячий,5,Saturday,0
2021-04-25,2,,,710Н,Сидячий,6,Sunday,0
2021-04-26,2,0.5102040816326531,2109.0,710Н,Сидячий,0,Monday,0
2021-04-27,2,0.5306122448979592,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-28,2,0.4752186588921283,2800.0,710Н,Сидячий,2,Wednesday,0
2021-05-13,2,0.5889212827988338,1992.0,710Н,Сидячий,3,Thursday,0
2021-05-14,2,0.27696793002915454,3096.0,710Н,Сидячий,4,Friday,0
2021-05-15,2,0.5539358600583091,1099.0,710Н,Сидячий,5,Saturday,0
2021-05-16,2,0.3206997084548105,2961.0,710Н,Сидячий,6,Sunday,0
2021-05-17,2,0.60932944606414,1099.0,710Н,Сидячий,0,Monday,0
2021-05-18,2,0.7113702623906706,1099.0,710Н,Сидячий,1,Tuesday,0
2021-05-19,2,0.6326530612244898,1099.0,710Н,Сидячий,2,Wednesday,0
2021-05-20,2,0.32653061224489793,1992.0,710Н,Сидячий,3,Thursday,0
2021-05-21,2,0.18658892128279883,3406.0,710Н,Сидячий,4,Friday,0
2021-05-22,2,,,710Н,Сидячий,5,Saturday,0
2021-05-23,2,,,710Н,Сидячий,6,Sunday,0
2021-04-05,3,0.6880466472303207,999.0,710Н,Сидячий,0,Monday,0
2021-04-06,3,0.6793002915451894,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-07,3,0.8017492711370262,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-08,3,0.5393586005830904,999.0,710Н,Сидячий,3,Thursday,0
2021-04-09,3,0.04081632653061224,5476.0,710Н,Сидячий,4,Friday,0
2021-04-10,3,0.5568513119533528,999.0,710Н,Сидячий,5,Saturday,0
2021-04-11,3,,,710Н,Сидячий,6,Sunday,0
2021-04-12,3,0.6705539358600583,1099.0,710Н,Сидячий,0,Monday,0
2021-04-13,3,0.6064139941690962,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-14,3,0.4110787172011662,2692.0,710Н,Сидячий,2,Wednesday,0
2021-04-15,3,0.2915451895043732,2191.0,710Н,Сидячий,3,Thursday,0
2021-04-16,3,0.0641399416909621,5077.0,710Н,Сидячий,4,Friday,0
2021-04-17,3,0.42565597667638483,1992.0,710Н,Сидячий,5,Saturday,0
2021-04-18,3,0.35276967930029157,2961.0,710Н,Сидячий,6,Sunday,0
2021-04-19,3,0.7434402332361516,1099.0,710Н,Сидячий,0,Monday,0
2021-04-20,3,0.6355685131195336,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-21,3,0.6384839650145773,1099.0,710Н,Сидячий,2,Wednesday,0
2021-04-22,3,0.43440233236151604,2032.0,710Н,Сидячий,3,Thursday,0
2021-04-23,3,,,710Н,Сидячий,4,Friday,0
2021-04-24,3,0.4489795918367347,2032.0,710Н,Сидячий,5,Saturday,0
2021-04-25,3,0.239067055393586,3021.0,710Н,Сидячий,6,Sunday,0
2021-04-26,3,0.5801749271137027,1136.0,710Н,Сидячий,0,Monday,0
2021-04-27,3,0.5685131195335277,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-28,3,0.47230320699708456,2800.0,710Н,Сидячий,2,Wednesday,0
2021-05-13,3,0.6239067055393586,1992.0,710Н,Сидячий,3,Thursday,0
2021-05-14,3,0.3877551020408163,3096.0,710Н,Сидячий,4,Friday,0
2021-05-15,3,0.6326530612244898,1922.0,710Н,Сидячий,5,Saturday,0
2021-05-16,3,0.4139941690962099,1099.0,710Н,Сидячий,6,Sunday,0
2021-05-17,3,0.7084548104956269,1099.0,710Н,Сидячий,0,Monday,0
2021-05-18,3,0.7317784256559767,1099.0,710Н,Сидячий,1,Tuesday,0
2021-05-19,3,0.6618075801749271,1099.0,710Н,Сидячий,2,Wednesday,0
2021-05-20,3,0.5014577259475219,1099.0,710Н,Сидячий,3,Thursday,0
2021-05-21,3,0.21574344023323616,3406.0,710Н,Сидячий,4,Friday,0
2021-05-22,3,0.39941690962099125,2191.0,710Н,Сидячий,5,Saturday,0
2021-05-23,3,,,710Н,Сидячий,6,Sunday,0
2021-04-05,4,0.749271137026239,999.0,710Н,Сидячий,0,Monday,0
2021-04-06,4,0.7521865889212828,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-07,4,0.8309037900874635,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-08,4,0.5889212827988338,999.0,710Н,Сидячий,3,Thursday,0
2021-04-09,4,0.05539358600583091,4938.0,710Н,Сидячий,4,Friday,0
2021-04-10,4,0.6501457725947521,999.0,710Н,Сидячий,5,Saturday,0
2021-04-11,4,0.3556851311953353,2801.0,710Н,Сидячий,6,Sunday,0
2021-04-12,4,0.7813411078717201,999.0,710Н,Сидячий,0,Monday,0
2021-04-13,4,0.60932944606414,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-14,4,0.4227405247813411,2597.0,710Н,Сидячий,2,Wednesday,0
2021-04-15,4,0.30612244897959184,2114.0,710Н,Сидячий,3,Thursday,0
2021-04-16,4,0.09037900874635568,4719.0,710Н,Сидячий,4,Friday,0
2021-04-17,4,0.46647230320699706,1922.0,710Н,Сидячий,5,Saturday,0
2021-04-18,4,0.3848396501457726,2597.0,710Н,Сидячий,6,Sunday,0
2021-04-19,4,0.7988338192419825,1099.0,710Н,Сидячий,0,Monday,0
2021-04-20,4,0.7084548104956269,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-21,4,0.6647230320699709,1099.0,710Н,Сидячий,2,Wednesday,0
2021-04-22,4,0.44314868804664725,1960.0,710Н,Сидячий,3,Thursday,0
2021-04-23,4,0.18658892128279883,4417.0,710Н,Сидячий,4,Friday,0
2021-04-24,4,,,710Н,Сидячий,5,Saturday,0
2021-04-25,4,0.2478134110787172,2914.0,710Н,Сидячий,6,Sunday,0
2021-04-26,4,0.6384839650145773,1136.0,710Н,Сидячий,0,Monday,0
2021-04-27,4,0.6443148688046647,1099.0,710Н,Сидячий,1,Tuesday,0
2021-04-28,4,0.5189504373177842,1099.0,710Н,Сидячий,2,Wednesday,0
2021-05-13,4,0.6530612244897959,1922.0,710Н,Сидячий,3,Thursday,0
2021-05-14,4,0.4227405247813411,2987.0,710Н,Сидячий,4,Friday,0
2021-05-15,4,0.6559766763848397,1922.0,710Н,Сидячий,5,Saturday,0
2021-05-16,4,0.5102040816326531,2597.0,710Н,Сидячий,6,Sunday,0
2021-05-17,4,0.7696793002915452,1099.0,710Н,Сидячий,0,Monday,0
2021-05-18,4,0.8221574344023324,1099.0,710Н,Сидячий,1,Tuesday,0
2021-05-19,4,0.6880466472303207,1099.0,710Н,Сидячий,2,Wednesday,0
2021-05-20,4,0.5481049562682215,1099.0,710Н,Сидячий,3,Thursday,0
2021-05-21,4,0.3206997084548105,2987.0,710Н,Сидячий,4,Friday,0
2021-05-22,4,0.40233236151603496,2114.0,710Н,Сидячий,5,Saturday,0
2021-05-23,4,0.4577259475218659,2597.0,710Н,Сидячий,6,Sunday,0
2021-04-05,5,0.793002915451895,999.0,710Н,Сидячий,0,Monday,0
2021-04-06,5,0.8104956268221575,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-07,5,0.8513119533527697,999.0,710Н,Сидячий,2,Wednesday,0
2021-04-08,5,0.6151603498542274,999.0,710Н,Сидячий,3,Thursday,0
2021-04-09,5,0.04956268221574344,5319.0,710Н,Сидячий,4,Friday,0
2021-04-10,5,0.7230320699708455,999.0,710Н,Сидячий,5,Saturday,0
2021-04-11,5,0.3819241982507289,2801.0,710Н,Сидячий,6,Sunday,0
2021-04-12,5,0.8250728862973761,999.0,710Н,Сидячий,0,Monday,0
2021-04-13,5,0.7376093294460642,999.0,710Н,Сидячий,1,Tuesday,0
2021-04-14,5,0.42857142857142855,2597.0,710Н,Сидячий,2,Wednesday,0
2021-04-15,5,0.31486880466472306,2114.0,710Н,Сидячий,3,Thursday,0
2021-04-16,5,0.10204081632653061,4719.0,710Н,Сидячий,4,Friday,0
2021-04-17,5,0.5072886297376094,1922.0,710Н,Сидячий,5,Saturday,0
2021-04-18,5,0.4139941690962099,2597.0,710Н,Сидячий,6,Sunday,0
2021-04-19,5,0.8221574344023324,1099.0,710Н,Сидячий,0,Monday,0
2021-04-20,5,0.7725947521865889,1099.0,710Н,Сидячий,1,Tuesday,0
