train,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
754А-B2,0.14244665461121156,0.21965189873417715,0.358639240506329,0.42784810126582284,0.49390506329113926,0.5555569620253162,0.6095506329113926,0.6451687763713079,0.6777489451476794,0.7049240506329111,0.7218227848101264,0.7406202531645569,0.7573291139240506,0.7695548523206751,0.7834810126582276,0.8030274261603373,0.8158101265822782,0.8223375527426158,0.8330210970464137,0.8423996383363471,0.8511594333936107,0.8595325497287521,0.8652368896925859,0.8714412296564193,0.8776175406871608,0.8832206148282098,0.8906937914406265,0.899550331525015,0.905262206148282,0.9125075346594336
754А-C1,0.699444073171371,0.7174600990643917,0.7645936525408181,0.8044120344890845,0.8293157218858926,0.8475921849201984,0.864699137772886,0.8779902770133923,0.8874289121262158,0.8938772702256469,0.9002109704641351,0.9066134654191892,0.9104476242891215,0.914293248945148,0.916632269308384,0.9187878370941115,0.9218606677673823,0.9243487433498442,0.9283159053384701,0.9307826873181858,0.9327679062819406,0.9348219199622616,0.9360651387687716,0.9363737322116523,0.9370950939539275,0.9382980187121635,0.9393633540372676,0.9413525041276837,0.9420895903766026,0.942571153392563
754А-C2,0.17858524597310324,0.2552936217316979,0.33190375771049924,0.3943487216373504,0.44598972296693484,0.4926992741777283,0.5327459186120015,0.5653550644085529,0.5917726519758495,0.617431177662983,0.6378261296017786,0.6567552692953201,0.6743670851587874,0.6907773709104387,0.7073415941934217,0.7210120643431635,0.734365940844395,0.7458357854356026,0.7562975435384383,0.7667005290313341,0.7764321055696193,0.7863796617188692,0.794836884600175,0.8037748362929816,0.8134717330991771,0.8199020793827242,0.8262683985514693,0.8332008419662903,0.8398212845590733,0.848259435533842
755А-B1,0.7218159991269233,0.7727900251009494,0.8167457892247809,0.8535805231183383,0.8874713521772343,0.9126177743824798,0.9336389101094978,0.9480137509549269,0.9555767761650109,0.9624140565317033,0.9659090909090905,0.9684110007639417,0.9711802902979372,0.9728036669213138,0.9747135217723453,0.9780557677616499,0.9803284950343768,0.9819518716577537,0.9838426279602746,0.9852559205500377,0.9865464367565205,0.9874549819927969,0.9887454981992795,0.9888137073011019,0.9884999454327184,0.9885817963549053,0.9886636472770923,0.989700425624795,0.9903552330022916,0.9912010258648912
755А-B2,0.2938146037635834,0.38812284654121404,0.5161854908939456,0.5981404528416189,0.6555128544924465,0.7075934269811824,0.7462099125364432,0.7778293135435991,0.7976875165650672,0.8146170156374233,0.8302036398975173,0.8451541655623289,0.8540440851665344,0.8619842742291723,0.8692530258856792,0.8769524692994081,0.885071561091969,0.8899262302323525,0.8966229348882405,0.9041381116454001,0.9108597427839408,0.9163489328941219,0.9214064846717903,0.925664495854,0.9329692173715495,0.9367668774374313,0.9399890197266292,0.9421484734895813,0.9449108957126454,0.9478626329938286
755А-C1,0.7498407389711738,0.7673873228221055,0.8087922041726386,0.8393490869034346,0.8590115198810849,0.8791806020066892,0.8940078037904123,0.9033166109253065,0.9122421962095876,0.9158723522853955,0.922124674842066,0.9243914901523593,0.927331846897064,0.928332868821999,0.9317725752508358,0.9333890746934225,0.9352238944630249,0.9369541991824601,0.9384499256781867,0.9389817911557043,0.9398371555980254,0.9410176779742002,0.9415014333492601,0.9425426023252117,0.9429915193502154,0.9437191431756654,0.9438893534002236,0.9439202102245587,0.9441043557891391,0.94435320114668
755А-C2,0.3911924648891813,0.48555045185229523,0.5667958385700321,0.6290729463828539,0.6812968393613555,0.7202677698645441,0.7507139366010334,0.7753587138667786,0.7941209328306101,0.8103416073174137,0.8241961667364894,0.8361733696411117,0.8465059581995068,0.8578553391053388,0.8663277358841872,0.8745833915188753,0.8825757575757573,0.8885051552390258,0.8938038216264019,0.9000727319275702,0.905257520896922,0.9106843617212281,0.9157824126718135,0.9203363456819675,0.9242028580738259,0.9282742666959254,0.9316526855121325,0.935196268145577,0.9386859460304166,0.9409997564519452
756А-B1,0.47681232492997205,0.5399439775910363,0.6011521942110175,0.6593165266106439,0.7082259570494862,0.7476190476190473,0.7794304388422031,0.8077647058823526,0.8359869281045749,0.8471895424836595,0.8617908496732021,0.86835294117647,0.8791633986928099,0.8889281045751628,0.9004575163398688,0.9084313725490192,0.9162745098039212,0.9268627450980389,0.929803921568627,0.9339775910364142,0.9385434173669462,0.9428851540616241,0.9445658263305317,0.9457983193277306,0.9453314659197006,0.9472175536881415,0.9498879551820724,0.9480672268907558,0.9517366946778706,0.9525490196078427
756А-B2,0.03830455259026685,0.0736338491440532,0.15032144726022267,0.1986768333707109,0.261474919638185,0.30496374373925395,0.3520937679100945,0.3928745857317286,0.4281702424559569,0.46821036106750386,0.4963151927437644,0.5175954997383568,0.5400968079539509,0.5605703819989534,0.5831152974010116,0.5970477934763648,0.608917669631955,0.6203732775161346,0.6390676783533926,0.6538966135904912,0.6734176820911516,0.6907932770177668,0.7012010665071889,0.7169133587500937,0.7294909172460192,0.7399211332884802,0.7495508459794173,0.7597786000847222,0.772118187934514,0.7811012683461662
756А-C1,0.4435254329004329,0.4734882305194805,0.5362817911255411,0.5868966450216451,0.6370853625541126,0.6683441558441556,0.7116531385281385,0.739753787878788,0.7645265151515152,0.7785037878787878,0.7911363636363633,0.8051893939393937,0.8173011363636361,0.827116477272727,0.8393465909090907,0.8526988636363635,0.8648674242424242,0.8734138257575758,0.8859374999999998,0.8932122564935063,0.9056006493506491,0.9123985389610387,0.9166801948051946,0.9214184253246749,0.924830898268398,0.9310842803030303,0.9339285714285712,0.9363940746753245,0.9417004870129867,0.9465604707792205
756А-C2,0.07871423919616688,0.12906917244266633,0.1712365291280954,0.21826502922888472,0.26696399497604323,0.31275294227101463,0.3569870214448528,0.3898708346901117,0.42115326169543044,0.4440421144035602,0.46752740692499756,0.4904645609464887,0.5128671442526863,0.5339048084228805,0.5537202865516118,0.5717735808097252,0.5871795289265169,0.6019315098230763,0.6151611852816669,0.6289831914530711,0.6439028701679302,0.6555934936657829,0.6673845187700604,0.679266564326805,0.6910750337256362,0.7033891550759019,0.7131688142531518,0.7248157882495234,0.7347932269619019,0.7436398102060751
759А-B1,0.4479493289853256,0.49963000125423324,0.5404302019315189,0.5854425352230442,0.6285045361428151,0.6822651448639155,0.7250219490781383,0.7664618086040385,0.7912203687445125,0.8116769095697979,0.8234416154521507,0.8382791922739242,0.851653497219783,0.8630523851331575,0.8788849868305528,0.8834503950834061,0.8933274802458293,0.9051799824407369,0.9071553994732218,0.9139596136962245,0.9191333249717795,0.9225511099962369,0.9334629374137712,0.9400163050294742,0.9419603662360463,0.9458171328232782,0.9523077887871564,0.9552865922488396,0.9630941929010409,0.9676094318324344
759А-B2,0.05175646386374097,0.09155637819037386,0.13597642064344537,0.16723856835967466,0.21309523809523806,0.25699069101324745,0.29946294307196575,0.33430451127819544,0.3715628356605801,0.4081498388829217,0.43956766917293244,0.4734425349087004,0.49627640529896166,0.5164249910490514,0.5445578231292519,0.5649704618689582,0.5840494092373794,0.6060463659147874,0.6229726100966705,0.641156462585034,0.6539953199324843,0.6683462482737457,0.6842559204132782,0.6974796685591529,0.7096759756534192,0.7212457163316452,0.7343307247711114,0.7437183520024553,0.754066288169403,0.7635734745025828
759А-C1,0.40201266660970597,0.4675249914559125,0.522221035543404,0.5787967788790158,0.631907894736842,0.6711124401913874,0.6937200956937797,0.7329994019138752,0.7593450956937796,0.7829994019138754,0.8007824960127591,0.8192384370015948,0.830367822966507,0.8364383971291864,0.8486543062200955,0.8564593301435405,0.8687200956937796,0.8754635167464112,0.8839463716108452,0.8900219298245612,0.899258800410116,0.9062670881749828,0.9124807758031441,0.9184253246753245,0.926317925495557,0.9299883230804283,0.9326120699475964,0.9366705115060379,0.9404441501480977,0.9466136933242196
759А-C2,0.15361474111474105,0.2041720291720292,0.2541390291390292,0.30079117579117576,0.34265072765072757,0.3824486024486024,0.4169230769230769,0.4485446985446986,0.47875433125433103,0.5088981288981288,0.5380832755832758,0.5657195657195658,0.5871500346500348,0.6087768537768539,0.6264131439131442,0.6453574728574727,0.6648879648879648,0.6776224301224297,0.6918018018018015,0.7044121044121042,0.7160674685674685,0.7287400587400585,0.7412969012969014,0.7517693792693795,0.7639198264198266,0.7738369963369964,0.7838110913110912,0.7934437184437189,0.8026148401148401,0.8098513348513346
760А-B1,0.21233806022408958,0.24956232492997193,0.2739320728291316,0.32423406862745097,0.367325367647059,0.4056678921568628,0.43259803921568635,0.45863970588235303,0.48560049019607854,0.5003370098039217,0.521905637254902,0.5404871323529412,0.5774509803921568,0.6160232843137257,0.6397058823529411,0.6661305147058822,0.6741727941176469,0.6854319852941175,0.7072610294117644,0.7187171743697476,0.7382615546218484,0.7548516281512601,0.7673056722689071,0.7767331932773106,0.7906249999999996,0.7926864495798316,0.7915309873949575,0.7951680672268903,0.8042935924369744,0.8136488970588232
760А-B2,0.017974823858114664,0.020766900510204064,0.04578018707482991,0.052125850340136025,0.06172406462585032,0.07477678571428568,0.08001700680272103,0.09055059523809518,0.10172193877551017,0.10703656462585029,0.11355761054421767,0.12980442176870743,0.13930165816326523,0.14816113945578221,0.16602891156462574,0.18247767857142852,0.19350552721088438,0.20174319727891155,0.21691645408163263,0.23588966836734696,0.26332756316812445,0.2806942419825072,0.3002930636540331,0.3154063411078718,0.3317419825072886,0.3449845116618076,0.35457133746355696,0.3721984329446065,0.3832908163265306,0.39375683309037895
760А-C1,0.1390746041239462,0.18403252449305074,0.22921650717703343,0.26031698564593303,0.3047448165869219,0.3487240829346092,0.38009370015948957,0.40692783094098894,0.42965011961722493,0.44753787878787893,0.47151614832535893,0.48891547049441775,0.5030751594896331,0.5219946172248802,0.537480063795853,0.5546750398724082,0.5717055422647526,0.5821820175438593,0.593306419457735,0.606182359307359,0.6178322226019591,0.6377990430622008,0.6492822966507176,0.6635017942583732,0.685287793347004,0.6945118478013215,0.705654761904762,0.7220077893597631,0.7380062371838686,0.7483463630667581
760А-C2,0.013368176538908238,0.02893319568116314,0.04147373854690927,0.05511592893706711,0.07072387834989459,0.09420897320084314,0.1131020776874435,0.13004396266184876,0.14413128575730202,0.15864257753688646,0.17214754591990358,0.1866401686239084,0.20337006925624798,0.22262330623306217,0.2371695272508279,0.2507708521529659,0.265747064137308,0.282264980427582,0.29888527551942173,0.3159654148922441,0.33430360906783674,0.3540573837484407,0.371224588118897,0.38703858562395144,0.4010073557878434,0.41441708607562255,0.4300498989116874,0.44430984643179755,0.4597642706585795,0.4719320772572803
767А-B1,0.3471081614463968,0.38762095747389874,0.43356888209829386,0.46863063407181066,0.517825311942959,0.5491978609625667,0.572192513368984,0.6047682709447415,0.6335561497326202,0.6531639928698751,0.6686571598336306,0.6905228758169937,0.7225638740344623,0.7387106357694594,0.75,0.7612893642305405,0.7772578728461079,0.7909982174688057,0.8079174093879973,0.8217171717171715,0.8296918767507002,0.8380061115355232,0.8436465495289024,0.8551056786350902,0.8678698752228163,0.8681563534504712,0.8726126814362107,0.8828622358034123,0.886204481792717,0.8903902470078942
767А-B2,0.054037900874635544,0.0801506316812439,0.12199805636540326,0.14997116942014904,0.19215419501133793,0.22933333333333328,0.2596462585034014,0.2859591836734694,0.3161496598639456,0.33853061224489794,0.36180952380952375,0.38419047619047614,0.4061814058956915,0.42334240362811787,0.4451201814058956,0.4671247165532879,0.49353741496598613,0.5116190476190476,0.5267981859410432,0.5409795918367347,0.5599034661483644,0.5763945578231293,0.59333527696793,0.608837706511176,0.6253313896987367,0.6391039844509232,0.6545092322643342,0.6653903466148365,0.6790800129575639,0.6931681243926142
767А-C1,0.34754793348543356,0.3870228588978589,0.4283882502632503,0.4607994764244765,0.49260851760851754,0.5199324324324325,0.5447174447174445,0.5822635135135134,0.6130528255528256,0.6373003685503685,0.6538851351351351,0.6686117936117938,0.6824580262080265,0.6989916052416053,0.7191646191646193,0.7443284193284195,0.7608773546273547,0.771759828009828,0.7814649877149875,0.7936732186732187,0.8046017608517609,0.8137555575055575,0.8267528080028081,0.8363351175851175,0.8465697028197027,0.851429595179595,0.8576803264303263,0.8665650228150228,0.8744515619515619,0.8805666461916463
767А-C2,0.14603828828828827,0.19106486486486488,0.23305894465894464,0.26776773916773916,0.30289969969969965,0.33438918918918925,0.3663279279279278,0.3975549549549549,0.42655675675675686,0.4495081081081082,0.47244984984984983,0.4913429429429429,0.5108186186186185,0.5291111111111111,0.5477417417417417,0.5635375375375375,0.5808138138138137,0.5958906906906909,0.6093381381381382,0.6266522522522524,0.6413091377091374,0.6514743028743027,0.6633098241098242,0.6777647361647363,0.6946421278421279,0.7068528528528526,0.7172674388674388,0.7294135564135564,0.7404229944229942,0.7515585585585586
